id,name,category,sub_category,address,lng,lat
18213,徽州大道商业步行街,street_pedestrian,061001,徽州大道370号附近,117.286212,31.849798
18214,信地城市广场步行街,street_pedestrian,061001|190301,全椒路中绿广场对面,117.319841,31.878911
18215,下塘步行街,street_pedestrian,061001,新民街和下塘步行街的交叉口附近,117.209359,32.196901
18216,合肥香港商业步行街(三星钻石大厦西南),street_pedestrian,061001,宁国路227号(三星钻石大厦西南),117.281869,31.850221
18217,合家福商业街(临泉东路店),street_pedestrian,061001,临泉路3368号,117.336076,31.876603
18218,绿都步行街(绿都商城店),street_pedestrian,061001,宿州路60号(四牌楼地铁站D口步行300米),117.287683,31.863575
18219,天鹅湖步行街(保利MALL店),street_pedestrian,061001,潜山路与祁门路交口银泰in66(南侧),117.231542,31.807406
18220,杨庙步行街,street_pedestrian,061001,206国道辅路与育才路交叉口东180米,117.088436,32.197907
18221,万达广场室内步行街(包河金街店),street_pedestrian,061001,马鞍山路152号万达百货有限公司F1,117.302425,31.855925
18222,融创茂室内步行街,street_pedestrian,061001,庐州大道800号(万达城地铁站B口步行100米),117.303096,31.704543
18223,室外步行街(港澳广场店),street_pedestrian,061001,金炉路与笔峰路交叉口东南40米,117.207185,31.791831
18224,恒泰·城果一期步行街,street_pedestrian,061001,双凤开发区金宁路恒泰阿奎利亚城果,117.260675,31.956873
18225,港澳广场室外步行街1(港澳广场C区店),street_pedestrian,061001,翡翠路188号港澳广场F3,117.208125,31.791198
18226,驿城步行街,street_pedestrian,061001,050县道与长江西路交叉口南140米,116.892099,31.80614
18227,庐江·中心城步行街(庐江中心城店),street_pedestrian,061001,文明路与城中中路交叉口南100米,117.292347,31.242979
18228,信地步行街乐行市集,street_pedestrian,061001,全椒路与站前路交叉口南40米,117.320576,31.879933
18229,女人街便民服务巷,street_pedestrian,061001,三孝口(三孝口地铁站C口步行340米),117.278555,31.860554
18230,时埠里,street_pedestrian,061001|120000,长江东路长江批发市场对面,117.365888,31.868743
18231,科大后街,street_pedestrian,061001,洪岗路与金寨路交叉口西20米,117.264734,31.834264
18232,西城·衣食汇商业街(西城山水居店),street_pedestrian,061001,田埠东路与甘泉路交叉口东北40米,117.173869,31.853961
18233,新月光广场,street_pedestrian,061001,环城南路,117.278149,31.853924
18234,烔炀老街,street_pedestrian,061001,烔炀路与朝阳路交叉口南160米,117.63585,31.681886
18235,天鹅湖金街(天鹅湖万达店),street_pedestrian,061001,笔架山街道汇林阁社区南二环路3818号,117.220675,31.818925
18236,吴山口老街,street_pedestrian,061001,农山路东侧,117.015658,31.692094
18237,长临河老街(暂停营业),street_pedestrian,061001,新大街与环湖北路交叉口东北20米,117.464526,31.687049
17853,合肥幼专包河欣星实验幼儿园,kindergarten,141204,四川路与杭州路交叉口北150米,117.274458,31.718838
17854,安徽医科大学第一附属医院幼儿园,kindergarten,141204,绩溪路210号安医大一附院东宿舍区,117.269352,31.847128
17855,巢湖市春芽幼儿园,kindergarten,141204,316省道,117.732852,31.520573
17857,巢湖市中庙碧桂园幼儿园,kindergarten,141204,滨湖碧城一路北50米,117.493959,31.591438
17437,合肥工业大学屯溪路校区,school_college,141201,屯溪路193号南村,117.29597,31.843905
17438,安徽农业大学,school_college,141201,长江西路130号,117.256799,31.862445
17439,合肥工业大学(翡翠湖校区),school_college,141201,丹霞路485号,117.20346,31.77014
17440,安徽医科大学,school_college,141201,三里庵街道梅山路81号,117.263337,31.848812
17441,安徽新华学院,school_college,141201,国家级高新技术开发区望江西路555号,117.18439,31.826712
17442,安徽大学龙河校区,school_college,141201,肥西路3号,117.254528,31.844829
17443,安徽中科庚玖医院,school_college,141201,花园大道999号(高王地铁站C口步行50米),117.289691,31.771812
17444,合肥师范学院锦绣校区,school_college,141201,经济技术开发区莲花路1688号,117.228556,31.75039
17445,安徽建筑大学紫云路校区,school_college,141201,经济技术开发区紫云路292号,117.223461,31.744052
17447,安徽职业技术大学,school_college,141201,文忠路2600号,117.381145,31.928715
17448,合肥经济学院(高教基地校区),school_college,141201,学府路与烈山路交汇处,117.394474,31.933522
17449,安徽中医药大学(少荃湖校区),school_college,141201,磨店街道龙子湖路350号,117.391227,31.938122
17450,中国科学技术大学(高新校区),school_college,141201,高新区复兴路100号,117.129457,31.818395
17451,安徽水利水电职业技术学院,school_college,141201,合马路18号,117.42671,31.824884
17452,中国科学技术大学(西校区),school_college,141201,黄山路443号,117.255642,31.838186
17453,巢湖学院,school_college,141201,经济开发区半汤路1号,117.931036,31.647211
17454,合肥财经职业学院,school_college,141201,合肥经济技术开发区大学城方兴大道998号,117.175578,31.755895
17455,安徽城市管理职业学院(淮海路),school_college,141201,淮海大道300号,117.392435,31.928696
17456,安徽医科大学新医科中心(新校区),school_college,141201,杏林路26号(杭埠河大道2227号),117.125022,31.676255
17457,安徽三联学院,school_college,141201,经济技术开发区合安路47号,117.197824,31.754937
17458,安徽工商职业学院(双凤校区),school_college,141201,金宁路1924号,117.261057,31.959892
17459,安徽外国语学院,school_college,141201,森林大道2号,117.023882,31.738826
17460,安徽文达信息工程学院,school_college,141201,紫蓬山风景区森林大道3号,117.019194,31.743191
17461,安徽审计职业学院(方兴校区),school_college,141201,合肥经济技术开发区方兴大道509号(龙幡路东侧),117.257927,31.723545
17463,安徽国际商务职业学院,school_college,141201,魏武路1号,117.269463,31.987804
17464,合肥信息技术职业学院,school_college,141201,九龙路115号,117.173287,31.758848
17466,安徽工业经济职业技术学院(东区),school_college,141201,淝河镇梁园路1号(工经学院地铁站A口步行270米),117.328849,31.817273
17467,安徽艺术学院,school_college,141201,淮海大道1600号,117.366581,31.929713
17468,安徽邮电职业技术学院,school_college,141201,潜山路382号(西七里塘地铁站B口步行340米),117.232757,31.848875
17469,安徽体育运动职业技术学院,school_college,141201,人民大街1号,117.351642,31.770279
17470,安徽警官职业学院(西校区),school_college,141201,清溪路78号,117.224075,31.876291
17471,合肥职业技术学院(汇心湖校区),school_college,141201,岱河路2号,117.39674,31.905287
17472,安徽公安学院,school_college,141201,半岛生态科学城治中路1号,117.58173,31.600118
17473,合肥理工学校,school_college,141201,西大路,117.505815,31.866151
17474,安徽建筑大学北校区,school_college,141201,金寨南路856号(北校区),117.254807,31.812355
17475,安徽合肥机电技师学院(新校区),school_college,141201,紫蓬路215号,117.272785,31.746186
17476,安徽理工大学(合肥校区),school_college,141201,凤霞路15号,117.287239,31.970967
17477,安徽汽车职业技术学院,school_college,141201,紫云路99号,117.272257,31.738936
17489,安徽合肥技师学院,school_college,141201,关井路868号,117.391199,31.906219
17490,安徽粮食工程职业学院,school_college,141201,学林路2号,117.394976,31.917271
17491,徽商职业学院,school_college,141201,紫蓬山森林大道,117.031414,31.750166
17492,中国科学技术大学(中区),school_college,141201,黄山路150号,117.263015,31.838829
17493,安徽艺术职业学院丹霞校区,school_college,141201,城区莲花社区管理委员会经济开发区丹霞路8号,117.214449,31.775658
17494,合肥城市学院滨湖校区,school_college,141201,合肥黄麓科教园书香路1号,117.596804,31.607157
17495,合肥理工学院,school_college,141201,巢湖半岛生态科学城治中路6号,117.564509,31.600149
17496,安徽广播影视职业技术学院,school_college,141201,文忠路2575号,117.372457,31.929187
17497,合肥城市学院(北城校区),school_college,141201,金岗大道88号,117.173346,31.973916
17499,安徽医科大学(南校区),school_college,141201,经开区翡翠路15号,117.212829,31.793293
17500,安徽大学江淮学院(史河校区),school_college,141201,史河路8号,117.248479,31.864705
17501,安徽省肥西师范学校,school_college,141201,上派镇包公路381号,117.18534,31.73956
17502,安徽省黄麓师范学校,school_college,141201,黄麓镇陵园路,117.546129,31.657055
17503,安徽电气工程职业技术学院,school_college,141201,包河大道397号(葛大店),117.300594,31.814015
17504,省委党校(安徽行政学院)南校区,school_college,141201,望湖街道望江东路115号省立儿童医院隔壁,117.282274,31.826566
17505,安徽交通职业技术学院(南区),school_college,141201,望湖街道青年路114号,117.296554,31.824495
17506,中国科学技术大学(北校区),school_college,141201,黄山路242号,117.268545,31.843123
17507,安徽工商职业学院庐阳校区,school_college,141201,砀山路233号(北五里井地铁站D口步行350米),117.279687,31.896825
17509,安徽警官职业学院东校区,school_college,141201|141206,五里墩街道清溪路13号,117.247756,31.871142
17510,合肥师范学院(三孝口校区),school_college,141201,三孝口金寨路322号三零八巷,117.274864,31.854614
17511,合肥工业大学(六安路校区),school_college,141201,六安路269号(杏花公园地铁站A口步行370米),117.281161,31.872215
17513,安徽特殊教育职业学院,school_college,141201,新站区磨店高教城淮海大道90号(淮海路与大众路交叉口),117.396247,31.928024
17515,安徽职业技术大学(东南校区),school_college,141201,瑶海区--淮海大道与相山路交口,117.383822,31.922808
17516,安徽第二医学院(芜湖路校区),school_college,141201,芜湖路387号(稻香楼地铁站B口步行470米),117.278876,31.848884
17517,安徽农业工程职业技术学院,school_college,141201,文忠路66号,117.37365,31.91517
17520,安徽粮食工程职业学院(西区),school_college,141201,潜山北路430号(西七里塘地铁站A口步行350米),117.231843,31.854752
17521,安徽经济管理学院(东区),school_college,141201,梁园路138号,117.309521,31.816743
17522,安徽合肥医药卫生学校,school_college,141206|141201,撮镇镇东华大道100号,117.435959,31.791862
17523,安徽社会主义学院,school_college,141201,太湖东路15号(朱岗地铁站D口步行470米),117.297489,31.832302
17524,安徽中医药大学(西区),school_college,141201,史河路45号,117.243427,31.862736
17525,安徽神学院,school_college,141201,符离路与扶疏路交口东北角,117.316334,31.898678
17527,合肥滨湖职业技术学院(北区),school_college,141201,四里河路庐阳区人民政府四里河街道办事处东南侧约160米,117.23892,31.883591
17435,安徽大学(磬苑校区),school_college,141201,九龙路111号,117.185562,31.765905
17436,中国科学技术大学(本部东校区),school_college,141201,金寨路96号,117.269603,31.836854
17478,安徽新闻出版职业技术学院,school_college,141201,繁华大道226号,117.243241,31.777714
17479,合肥师范学院滨湖校区,school_college,141201,合肥黄麓科教园书香路6号,117.588132,31.608967
17480,安徽万通技师学院,school_college,141201|141206,学林路699号(与相山路交口西南角),117.382763,31.913547
17481,安徽开放大学(九华山路校区),school_college,141201,包公街道九华山路3号,117.295088,31.838251
17482,合肥幼儿师范高等专科学校,school_college,141201,文忠路与学林路的交叉口,117.377939,31.920257
17483,安徽中澳科技职业学院(庐阳校区),school_college,141201,濉溪路312号,117.251903,31.878269
17484,合肥通用职业技术学院,school_college,141201,长江西路888号,117.202567,31.858006
17485,安徽医科大学临床医学院,school_college,141201,望江西路1166号,117.051992,31.832748
17486,合肥科技职业学院,school_college,141201,森林大道紫蓬山风景区,117.031141,31.746658
17487,合肥滨湖职业技术学院南区,school_college,141201,方兴大道559号(始信路与方兴大道交口向南250米),117.253187,31.722963
17488,中国科学技术大学(南校区),school_college,141201,徽州大道1129号,117.281617,31.821766
17532,安徽职业技术大学能源动力与安全学院,school_college,141201,新站区高教基地淮海大道799号,117.376173,31.923291
17534,安徽大学未来学院(建设中),school_college,141201,044县道与金桥路交口西北100米,117.110619,31.749096
17535,合肥经济学院(经开区校区),school_college,141201,合安路218号,117.212768,31.771088
17541,安徽农业大学机械与车辆工程学院(智能制造学院),school_college,141201,琥珀街道长江西路130号安徽农业大学第3教学楼,117.259293,31.858558
17543,合肥乐农新村小学奥林校区,school_college,141203|141201|170200,,117.251622,31.869268
17545,合肥市行政学院,school_college,141201,向阳路2号,117.879463,31.609989
17547,合肥大学城,school_college,141201,翡翠路与环翠路交叉口东120米,117.202125,31.763025
17548,省艺校,school_college,141201,芜湖路街道宣城路16号安徽艺术职业学院,117.296775,31.848503
17549,高新银泰校区,school_college,141206|141201,高新技术产业开发区望江西路888号高新银泰六楼,117.133125,31.831675
17551,安徽大学磬苑校区数学科学学院,school_college,141201,九龙路111号安徽大学磬苑校区内,117.186904,31.772036
17554,安徽新华电脑专修学院(东区),school_college,141201,磨店乡东华路9号(幼儿师范地铁站B口步行480米),117.374734,31.918314
17555,安徽农业大学教学示范基地,school_college,141201,三国城路,117.203581,31.924557
17560,合肥教院,school_college,141201,宁国北路211号,117.290875,31.850973
17562,中国科学技术大学研究生院科学岛分院,school_college,141201,井岗镇蜀山湖路350号二号楼216室,117.16177,31.905256
17566,安徽公安学院(北区),school_college,141201,治中路与黄麓大道交叉口西240米,117.583625,31.605475
17567,合肥三联学院,school_college,141201,紫云路与金寨南路辅路交叉口东南140米,117.200975,31.751325
17570,安徽电气工程职业技术学院(红枫路校区),school_college,141201,高新技术产业开发区红枫路与香樟大道交口,117.19369,31.828389
17575,安徽绿海商务职业学院-商务楼,school_college,141201,金寨南路辅路与汤口路辅路交叉口东北200米,117.19761,31.749954
17580,安徽建工技师学院,school_college,141201,葛大店包河大道188号(葛大店地铁站B口步行400米),117.302732,31.81117
17581,安徽理工大学合肥校区庐阳区校园,school_college,141201,阜阳北路与天水路交叉口,117.27494,31.932744
17583,安徽农业大学林学与园林学院,school_college,141201,安农大北院24幢,117.26286,31.858107
17584,铁路工程学院,school_college,141201,郎溪路与新安江支路交叉口西北120米,117.359275,31.864625
17589,安徽医科大学新医科中心基础医学院,school_college,141201,上派镇杏林路26号安徽医科大学新医科中心探微楼B座200实验室,117.124125,31.673375
17590,安徽新华学院科技学院,school_college,141201,望江西路555号安徽新华学院15号教学楼科技学院,117.185138,31.820723
17594,安徽大学磬苑校区人工智能学院,school_college,141201,九龙路111号安徽大学(磬苑校区),117.188285,31.75887
17607,安徽汽车职业技术学院莲花校区,school_college,141201,佛掌路与石门路交叉口西南160米,117.235159,31.7694
17618,安大-文创中心,school_college,141201,至坚路与至诚大道交叉口西140米,117.180825,31.767633
17626,安徽职业技术大学南区,school_college,141201,淮海大道与鲁班路交叉口西南60米,117.380038,31.924599
17630,文达学院,school_college,141400|141201,繁华大道与环山路交叉口东北300米,117.020925,31.737675
17635,中国科学技术大学东校区临床医学院,school_college,141201,金寨路96号中国科学技术大学(本部东校区),117.248825,31.813976
17650,长丰社区教育学院,school_college,141201,岗集镇万安路岗集中学,117.170362,31.959986
17654,合肥工业经济学校,school_college,141201,包河大道228号,117.312839,31.795793
17655,合肥职业技术学院大学生创新创业中心,school_college,141201,金寨南路289号,117.241325,31.801525
11816,肥西县疾病预防控制中心,hospital,090500,巢湖西路C段,117.149345,31.706953
11819,马杨根内科诊所,hospital,090300,新站珍珠苑S5-110,117.149723,31.714117
11824,中心卫生院谢塘卫生室,hospital,090300,068乡道与杭埠河大道交叉口西200米,117.104856,31.730382
11826,肥西经开区华南城门诊部,hospital,090300,华二路s1-120号,117.108646,31.76294
11827,乐雅口腔(肥西院),hospital,090202,肥西经济开发区华南城紫云轩S1栋S111室-S222室,117.105371,31.765707
11828,魏万杰口腔诊所,hospital,090202,立恒工业广场一期D2栋一楼,117.148101,31.783454
11829,栗新内科诊所,hospital,090300,河畔顺和家园小区南区10,117.148403,31.770492
11830,紫蓬镇卫生院泗洲卫生室,hospital,090300,凌云路东100米,117.113722,31.779618
11831,海德公馆中西医结合门诊部,hospital,090300,绿地海德公馆S7幢,117.149315,31.778717
11832,顺和社区卫生服务站,hospital,090102,迎江寺路与方兴大道交叉口北120米,117.143874,31.768427
11837,安徽医科大学第一附属医院高新院区,hospital,090101,皖水路120号(汽车西站地铁站C口),117.137131,31.846555
11838,瑞特曼口腔(总院),hospital,090202,望江西路6589号主楼9层901室,117.105871,31.829241
11841,合肥高新区长宁社区卫生服务中心,hospital,090102,文曲路复兴家园商业楼北楼,117.13925,31.819461
11842,广瑞医疗·科新综合门诊部,hospital,090300,云飞路与石莲南路交口悦湖山院养老商业楼107.108下负一层商111商110商109二层,117.130449,31.835636
11845,合肥离子医学中心,hospital,090101,燕子河路与长宁大道交叉口东260米,117.11776,31.824468
11849,合肥高新区长宁社区永和卫生服务站,hospital,090102,合肥高新区永和家园小区西门向东200米,117.118674,31.847678
11852,健雅口腔,hospital,090202,创新大道与云飞路交口创新公寓A座1层,117.134906,31.834156
11854,倍新口腔(高新店),hospital,090202,长宁大道2111号金色年华小区2幢商105/商105上,117.113502,31.845423
11858,合肥高新区慧康中西医结合门诊部,hospital,090300,高新技术产业开发区长宁家园,117.116613,31.818051
11863,娅斯杰口腔诊所,hospital,090202,皖水路342号,117.123277,31.844545
11864,合肥高新区佑康内科诊所,hospital,090300,东支路金港湾门面s5-,117.112494,31.835997
11869,安徽牙客医药科技有限公司,hospital,090202,望江西路800号合肥创新产业园A3楼,117.138156,31.831714
11870,之循中医诊所,hospital,090300,长安路与文曲路交叉口西120米,117.138395,31.806961
11877,合肥高新区向旸( yang)诊所,hospital,090300,龙湖一路与龙湖二路交叉口西60米,117.123307,31.847861
11879,美特尔医疗美容(暂停营业),hospital,090201,长宁大道与彩虹路交口,117.116202,31.841253
11880,合肥市妇幼保健院(西院),hospital,090200,长江西路与石镜路交叉口(南岗地铁站A口步行270米),117.119233,31.851941
11882,合肥高新区南岗社区卫生服务中心,hospital,090102,磨子潭路120号(汽车西站地铁站1号口步行400米),117.136538,31.854793
11883,飞橙医美(高新院区),hospital,090201,天龙路138号蜀西公馆10幢商业105/105上-109/109上,117.129303,31.85408
11884,新诚内科诊所,hospital,090300,磨子潭路与双塘路交口,117.111803,31.854694
11887,雅牙口腔,hospital,090202,伟星星悦天地S3-208,117.148062,31.87624
11890,合肥市庐阳区三十岗乡卫生院,hospital,090102|090300,三十岗乡合三国城路198号庐阳区三十岗生态农业旅游区内(南侧),117.126064,31.926308
11891,庐阳区三十岗乡东瞿村卫生室,hospital,090300,东翟村卫生室东门旁,117.140962,31.92345
11894,岗集中心卫生院土山分院,hospital,090102,和顺街与018县道交叉口东北120米,117.120537,31.994874
11895,安徽医科大学第一附属医院南区,hospital,090101,翡翠路与云谷路交汇东北,117.170293,31.745298
11896,肥西县中医院(新区),hospital,090100,站前路与青龙路交叉口东北部,117.177494,31.700116
11898,肥西爱牙口腔(水晶城店),hospital,090202,上派镇永辉路老中街水晶城10号楼,117.17128,31.719481
11899,合肥佳德口腔·补牙·拔牙(万派店),hospital,090202,上派镇金寨南路与青年北路交叉口华邦万派城5幢1商09室,117.16342,31.726364
11903,肥西县上派镇中心卫生院,hospital,090102,派河路与云谷路辅路交叉口西北60米,117.177775,31.733675
11904,合肥新港医院,hospital,090100,经济技术开发区新港工业园紫石路与肥光路交口滨河小区一期商业楼二楼西侧,117.184937,31.734939
11909,雅淮口腔(肥西店),hospital,090202,巢湖路273号,117.164425,31.720125
11915,华新口腔,hospital,090202,绿地新都会商业S3(绿地新都会停车场出入口正对面),117.179725,31.740025
11916,合肥经开临湖联宝诊所,hospital,090300,临湖社区管理管委会经济开发区青龙潭路,117.190102,31.737274
11917,肥西仁康医院,hospital,090100,站前路名邦中央公馆对面(四十埠地铁站B口步行450米),117.161263,31.706442
11920,周明内科诊所,hospital,090300,上派镇江淮大道辅路与珍珠路交叉口正西方向115米左右综合服务楼101室,117.163274,31.734028
11921,肥西巢湖西路综合门诊部,hospital,090300,派河路与恒友巷交叉口西20米,117.151176,31.709571
11922,益齿口腔门诊部,hospital,090202,云谷路166号,117.183438,31.730436
11924,乐洁口腔门诊部,hospital,090202,冬融路与人民路交叉口东南60米,117.181141,31.714504
11928,齿美口腔门诊部,hospital,090202,肥西县经济开发区翡翠路与上小路交口新型家园派街1049号,117.152398,31.736612
11929,方燕中西医结合诊所,hospital,090300,金星和园四期东北门旁,117.170324,31.740866
11941,肥西县上派镇古埂社区卫生服务站,hospital,090102|090300,上派镇三河路烟草巷,117.166701,31.709471
11946,肥西立胜中医(综合)诊所,hospital,090300,人民路26-S-107,117.154177,31.707501
11958,肥西鲁立春内科诊所,hospital,090300|090200,仙霞路与金寨南路交叉口南200米,117.155966,31.717178
11962,肥西爱和综合门诊部,hospital,090300,仙霞路,117.152984,31.72122
11978,肥西国滨康安普通专科门诊部,hospital,090300,潭冲湖路9号,117.188645,31.705252
11981,肥西李仁应内科诊所,hospital,090300,芮祠家园西北门西南60米,117.160324,31.700452
11984,周中内科诊所,hospital,090300,金宇天地城6号,117.170361,31.727038
11986,赵龙生内科诊所,hospital,090300,上派灯塔家园(潭冲路南),117.178865,31.708655
11987,肥西县上派镇爱和社区卫生服务站,hospital,090102,李湾家园小区B区44栋,117.151233,31.718016
11989,肥西翰林水岸门诊部,hospital,090300,潭冲路s102-103号,117.154493,31.702293
12002,钱江门诊部,hospital,090300,钱江1号公馆东南2门北70米,117.159489,31.71166
12018,安徽绿海商务学院医务室,hospital,090300,金寨南路辅路与汤口路辅路交叉口东280米,117.198647,31.74922
12020,广瑞医疗·新园中医综合医院,hospital,090202,桃花镇禹洲天玺北门东侧43号,117.169997,31.78183
12022,合肥经济技术开发区芙蓉社区卫生服务中心,hospital,090102,芙蓉路与松林路交口芙蓉社区党群服务中心北侧楼,117.199787,31.788235
12023,安徽省疾病预防控制中心(繁华大道),hospital,090500,经开区繁华大道12560号,117.196289,31.78373
12026,文锋口腔门诊部,hospital,090202,芙蓉路1388号一里洋房1栋商104室,117.189999,31.783566
12036,杜胜中医诊所,hospital,090300,肥西桃花香蒲幼儿园西门旁,117.160535,31.799589
12038,汪超中医诊所,hospital,090300,菖蒲路与玉兰大道交叉口西240米,117.156014,31.798933
12041,于洁口腔诊所,hospital,090202,经济开发区繁华大道与恒山路交口西南侧和昌悦府花园B1栋16号,117.152072,31.78179
12042,颐德口腔,hospital,090202,云外路199号翡翠湖玫瑰园高层公寓19幢,117.1945,31.779667
12043,中恒中医诊所,hospital,090300,桃花镇香蒲路与翠竹路交叉口向东30米,117.163698,31.799447
12044,安徽三联学院南区校医院,hospital,090100,安徽三联学院南区,117.196751,31.751937
12047,肥西艾美口腔门诊部,hospital,090202,桃花镇信地华地城商业街S20-104门面,117.163408,31.780258
12050,张峰内科诊所,hospital,090300,桃花镇玉兰大道1-10门面房,117.159016,31.791415
12051,芍药堂中医诊所,hospital,090300,蜀山区经济技术开发区九龙路322号安大西门九龙商业街6栋613室,117.181727,31.772086
12053,肥西华仁中西医结合门诊部,hospital,090300,幸福大街2-104,117.18855,31.754641
12057,安徽大学磬苑校区医院,hospital,090300,九龙路584号,117.180028,31.767707
12059,张传辉中西医结合诊所,hospital,090300,繁华大道479号东冠繁华逸城,117.175532,31.785173
12060,康临中西医结合门诊部,hospital,090300,翡翠湖郡1商03室,117.193869,31.758904
12062,肥西刘殿友内科诊所,hospital,090300,樱花路与铭传路交叉口北180米,117.166741,31.796918
12063,陈修阳内科诊所,hospital,090200|090300,原树提香11栋106(幸福坝地铁站A口步行200米),117.182847,31.751057
12064,旭初综合门诊部,hospital,090300,汤口路与华山路交叉口顺美家园二期门面36、37、38号,117.151872,31.774149
12066,玖方口腔,hospital,090202,玖方广场,117.18531,31.798686
12068,快民门诊连锁-九龙园中西医结合门诊部,hospital,090300,九龙园中西医综合门诊部西南侧,117.183823,31.774946
12075,玫瑰园中西医结合门诊部,hospital,090300,石门路绿城翡翠湖玫瑰园北区14-101号,117.190636,31.779735
12080,安徽医科大学康视眼科医院,hospital,090203,望江西路4899号1-a楼,117.152463,31.829593
12081,高新区蜀南庭苑社区卫生服务中心,hospital,090102,高新区望江西路4289号蜀南庭苑商业街蜀山新天地C2栋1,117.166118,31.827561
12082,禾丽西婵医疗美容门诊部,hospital,090201,香樟大道299号澜溪镇花园39幢商,117.194522,31.835441
12083,合肥高新区江河社区卫生服务中心,hospital,090102,柏堰商业街C1-21,117.161362,31.807834
12084,佳乐口腔,hospital,090202,旭辉湖山源著东门旁(北雁湖地铁站D口步行160米),117.156816,31.822146
12085,亚文口腔,hospital,090202,香樟大道太平洋森活广场B1座1楼,117.188039,31.80669
12088,合肥高新区梦园门诊部,hospital,090300,天柱路21号,117.199758,31.845281
12089,臻美口腔门诊部,hospital,090202,习友路与香樟大道交叉口圣联香御公馆2幢102商铺,117.193223,31.814729
12092,蜀南健雅口腔诊所,hospital,090300,蜀南庭苑商业街13幢108-109室,117.16282,31.828357
12093,平衡中医诊所,hospital,090300,黄山路与天柱路交叉口西220米,117.197854,31.83973
12094,御康口腔,hospital,090202,御景城西门西南90米,117.179239,31.816914
12095,澜溪诊所,hospital,090300,高新区望江西路600号维多利亚休闲度假别墅S9-80幢商业楼联体S47室,117.195758,31.832478
12101,康安诊所,hospital,090300,保利梧桐语商业街S1-105,117.168502,31.815606
12102,倪永华内科诊所,hospital,090200,格力馨雅园,117.182282,31.80265
12105,名郡口腔门诊,hospital,090202,桃花镇明珠大道柏堰雅苑二期005号门面,117.162612,31.803766
12108,合肥高新区纪素群中医诊所,hospital,090300,海关路111号,117.195537,31.848035
12111,中国科学院合肥肿瘤医院,hospital,090207,,117.156752,31.861872
12112,蜀山区社区卫生服务中心,hospital,090102,井岗路218号,117.171113,31.857503
12113,小氧医美•玉颜店,hospital,090201,金濠广场北1门西南60米(天柱路地铁站B口旁),117.199552,31.853747
12114,广瑞医疗·悦山综合门诊部,hospital,090300,田埠西路199号加侨悦山城S15幢商110/商110上、商301,117.154432,31.85265
12115,合肥蜀山国康门诊,hospital,090300,科里科气后面,117.181131,31.860948
12117,广瑞医疗·玉镜综合门诊部,hospital,090300,井岗镇科学岛路800号桃源里S5幢商112,117.180019,31.864508
12125,顺泰口腔诊所,hospital,090202,振兴路666号顺丰产业园1层107室(A座入口旁),117.150629,31.868186
12126,徽雅口腔门诊部,hospital,090202,半岛路9号枫丹白鹭湖公馆H-1幢104室,117.190116,31.854557
12127,沃亚口腔,hospital,090202,南岗镇蜀山新产业园区蜀山西地铁站D口右前方奥园城市天地,117.1667,31.851962
12132,安岐堂中医诊所,hospital,090300,蜀景生活广场南门旁,117.176327,31.856798
12136,康昱医疗蜀山内科诊所,hospital,090202|090300,蜀峰路香山丽舍东门商117室,117.168017,31.861437
12137,文博口腔门诊部,hospital,090202,蜀峰路红皖家园东门102号(三十五中对面红皖家园东门),117.168128,31.854949
12141,合肥蜀山爱雅仕口腔门诊部,hospital,090202,枫丹白鹭湖公馆西北门东80米,117.189283,31.857963
12142,健洁口腔门诊部,hospital,090202,稻香路与万泽路交口东100米,117.16564,31.858955
12148,悠然居内科诊所,hospital,090300,悠然居7栋102室白莲岩路与振兴路交口东100,117.151054,31.874102
12153,科学家园医疗卫生服务站,hospital,090102,科学家园西南1门旁,117.172012,31.864105
12159,杨治军中西医结合诊所,hospital,090300,荷花路与科学岛路交叉口西40米,117.185862,31.854056
12163,岗集中心卫生院,hospital,090102,岗集镇合淮公路第五人民医院,117.186831,31.946338
12168,中国科学院合肥物质科学研究院交叉科研楼健康所,hospital,090300,创新大道与尚学路交叉口西北280米,117.159475,31.908225
12171,长丰县岗集镇金岗村卫生室,hospital,090102,岗集镇金岗大道金岗花园,117.197032,31.941308
12173,品雅口腔诊所,hospital,090202,岗集镇金明花园三期北门安居路11-12品雅口腔诊所,117.190954,31.952769
12174,长丰金湖内科诊所,hospital,090300,岗集镇安居路金湖花园B区,117.194875,31.957116
12176,康民内科诊所,hospital,090300,富康路b112号附近,117.187366,31.954487
12177,长丰众仁内科诊所,hospital,090300,瑞景路与朝阳路交口东北50米,117.157425,31.966425
12182,三十埠卫生室,hospital,090300,模具大道安徽兽药产业园,117.1741,31.971227
12183,丁贞龙内科诊所,hospital,090300,岗集镇祥和中央广场S-2栋171室,117.19414,31.951478
12187,广瑞医疗·锦绣综合门诊部,hospital,090300,合肥市经济技术开发区锦绣社区莲花路127号人口文化广场123-130号,117.23193,31.743663
12188,临湖社区卫生服务中心,hospital,090102,玉屏南路,117.245114,31.709555
12194,合肥市经开区广健诊所,hospital,090300,南郡明珠西门北50米,117.241233,31.739859
12196,合肥经开区方兴诊所,hospital,090300,米兰阳光花园116号1,117.208936,31.747934
12198,合肥杏仁内科诊所,hospital,090300|090200,蓬莱花园,117.219849,31.747427
12199,肥西康健综合门诊部,hospital,090300,长安一品东南门西70米,117.204591,31.749788
12201,周朋飞口腔诊所,hospital,090202,云谷路5199号,117.240007,31.710005
